age,workclass,education-num,marital-status,relationship,race,sex,capital-gain,capital-loss,hours-per-week,income,occupation_grouped,native_region
18,Private,10,Never-married,Own-child,White,Male,0,0,32.5,<=50K,Unskilled Labor,United-States
20,Private,10,Never-married,Own-child,Black,Male,0,0,40.0,<=50K,Unskilled Labor,Europe
34,Private,9,Never-married,Not-in-family,White,Male,0,0,40.0,<=50K,Professional,United-States
19,Private,9,Never-married,Own-child,Black,Female,0,0,32.5,<=50K,Unskilled Labor,United-States
18,Private,8,Never-married,Own-child,White,Female,0,0,32.5,<=50K,Professional,United-States
17,Local-gov,5,Never-married,Own-child,White,Male,0,0,45.0,<=50K,Service,United-States
30,Federal-gov,13,Never-married,Not-in-family,White,Female,0,0,35.0,<=50K,Clerical,United-States
29,Private,13,Never-married,Not-in-family,White,Female,0,0,45.0,<=50K,Skilled Labor,United-States
30,Private,10,Divorced,Not-in-family,White,Male,8614,0,50.0,>50K,Executive,United-States
18,Private,5,Never-married,Own-child,White,Male,0,0,32.5,<=50K,Service,United-States
50,State-gov,13,Divorced,Not-in-family,Black,Female,0,0,37.0,<=50K,Clerical,United-States
22,Private,9,Never-married,Other-relative,White,Male,0,0,40.0,<=50K,Sales,United-States
21,Private,9,Never-married,Own-child,White,Female,0,0,35.0,<=50K,Clerical,United-States
39,Self-emp-not-inc,5,Married-civ-spouse,Other-relative,White,Male,0,0,40.0,<=50K,Unskilled Labor,Latin America
20,Private,10,Never-married,Other-relative,White,Female,4416,0,32.5,<=50K,Service,United-States
62,Private,12,Widowed,Not-in-family,White,Female,0,0,32.5,<=50K,Service,United-States
32,Private,10,Divorced,Not-in-family,White,Female,0,0,38.0,<=50K,Executive,United-States
38,Private,12,Married-civ-spouse,Husband,White,Male,0,0,40.0,>50K,Professional,United-States
32,Private,10,Separated,Unmarried,Black,Female,3887,0,40.0,<=50K,Professional,United-States
55,Private,13,Married-civ-spouse,Wife,White,Female,3464,0,40.0,<=50K,Clerical,United-States
38,Private,14,Married-civ-spouse,Husband,White,Male,99999,0,52.5,>50K,Executive,United-States
34,Private,7,Never-married,Not-in-family,White,Male,0,0,32.5,<=50K,Service,United-States
28,Private,9,Never-married,Own-child,White,Male,0,0,32.5,<=50K,Service,United-States
26,Private,10,Never-married,Not-in-family,White,Female,0,0,37.0,<=50K,Sales,United-States
41,Private,9,Married-civ-spouse,Husband,White,Male,0,0,40.0,<=50K,Sales,United-States
61,State-gov,16,Married-civ-spouse,Husband,White,Male,0,1902,40.0,>50K,Professional,United-States
75,Self-emp-not-inc,9,Married-civ-spouse,Husband,White,Male,3456,0,40.0,<=50K,Unskilled Labor,United-States
21,Private,11,Married-civ-spouse,Other-relative,White,Female,0,0,50.0,<=50K,Service,Latin America
50,Private,9,Married-civ-spouse,Husband,White,Male,0,0,40.0,>50K,Unskilled Labor,United-States
49,Self-emp-inc,10,Married-civ-spouse,Husband,White,Male,0,0,52.5,>50K,Executive,United-States
26,Private,9,Married-civ-spouse,Husband,White,Male,0,0,52.5,<=50K,Unskilled Labor,United-States
39,Private,4,Never-married,Own-child,White,Male,0,0,40.0,<=50K,Service,Latin America
24,Self-emp-not-inc,10,Never-married,Not-in-family,Asian-Pac-Islander,Male,0,0,40.0,<=50K,Professional,United-States
56,Private,9,Married-civ-spouse,Husband,White,Male,0,0,32.5,<=50K,Unskilled Labor,United-States
17,Private,7,Never-married,Own-child,Black,Male,0,0,32.5,<=50K,Service,United-States
37,Private,9,Married-civ-spouse,Husband,White,Male,0,0,52.0,>50K,Skilled Labor,United-States
23,Private,11,Married-civ-spouse,Own-child,White,Female,0,0,32.5,<=50K,Unskilled Labor,United-States
28,Private,9,Never-married,Not-in-family,Black,Female,0,0,40.0,<=50K,Professional,United-States
57,Self-emp-not-inc,9,Married-civ-spouse,Husband,White,Male,0,0,52.5,<=50K,Unskilled Labor,United-States
42,Local-gov,13,Married-civ-spouse,Husband,White,Male,0,0,45.0,>50K,Clerical,United-States
25,Private,13,Divorced,Not-in-family,White,Female,0,0,40.0,<=50K,Sales,United-States
22,Private,13,Never-married,Not-in-family,White,Male,0,0,32.5,<=50K,Unskilled Labor,United-States
39,Private,9,Married-civ-spouse,Husband,Black,Male,0,0,40.0,<=50K,Skilled Labor,United-States
54,Private,7,Married-civ-spouse,Wife,Black,Female,0,0,40.0,>50K,Service,United-States
41,Self-emp-inc,13,Divorced,Not-in-family,White,Male,0,0,50.0,<=50K,Executive,United-States
43,Federal-gov,9,Married-civ-spouse,Husband,Amer-Indian-Eskimo,Male,0,0,40.0,<=50K,Executive,United-States
19,Private,9,Never-married,Not-in-family,White,Female,0,0,40.0,<=50K,Skilled Labor,United-States
35,Private,10,Married-civ-spouse,Husband,White,Male,0,0,40.0,<=50K,Professional,United-States
34,Private,9,Married-civ-spouse,Husband,White,Male,0,0,52.5,>50K,Professional,Asia
19,Private,9,Separated,Unmarried,White,Female,0,0,32.5,<=50K,Clerical,United-States
33,Private,10,Divorced,Unmarried,White,Female,0,0,40.0,<=50K,Executive,United-States
33,Private,10,Never-married,Not-in-family,White,Male,0,0,52.0,<=50K,Professional,United-States
49,Private,14,Married-civ-spouse,Husband,White,Male,0,0,52.5,>50K,Executive,United-States
31,Private,9,Divorced,Unmarried,White,Female,0,0,50.0,<=50K,Clerical,United-States
69,Private,9,Married-civ-spouse,Husband,White,Male,0,0,32.5,<=50K,Professional,United-States
41,Private,11,Married-civ-spouse,Husband,White,Male,4386,0,52.5,>50K,Sales,United-States
24,Private,9,Separated,Unmarried,Other,Female,0,0,40.0,<=50K,Unskilled Labor,United-States
45,State-gov,9,Divorced,Unmarried,White,Female,0,0,38.0,>50K,Executive,United-States
63,Private,13,Married-civ-spouse,Husband,White,Male,15024,0,45.0,>50K,Professional,United-States
75,Private,10,Married-civ-spouse,Husband,White,Male,0,0,32.5,<=50K,Unskilled Labor,United-States
34,Private,9,Never-married,Unmarried,Black,Male,0,0,40.0,<=50K,Unskilled Labor,United-States
69,Private,13,Married-civ-spouse,Husband,Black,Male,9386,0,50.0,>50K,Executive,United-States
33,Private,14,Never-married,Not-in-family,White,Female,0,0,40.0,<=50K,Professional,United-States
44,Private,9,Never-married,Not-in-family,White,Female,0,0,43.0,<=50K,Clerical,United-States
45,Private,13,Married-civ-spouse,Husband,White,Male,3103,0,40.0,>50K,Skilled Labor,United-States
18,Private,7,Never-married,Own-child,White,Female,0,0,32.5,<=50K,Sales,United-States
48,Private,9,Divorced,Not-in-family,White,Female,0,0,52.0,<=50K,Sales,United-States
43,Private,9,Married-civ-spouse,Husband,White,Male,0,0,40.0,>50K,Skilled Labor,United-States
26,Private,9,Married-civ-spouse,Husband,Black,Male,0,1848,52.5,>50K,Skilled Labor,United-States
35,Private,9,Never-married,Unmarried,White,Male,0,0,50.0,<=50K,Skilled Labor,United-States
34,Private,10,Never-married,Unmarried,Black,Female,0,0,40.0,<=50K,Clerical,United-States
48,Private,9,Married-civ-spouse,Husband,White,Male,0,0,52.5,>50K,Clerical,United-States
54,Local-gov,9,Widowed,Unmarried,Black,Female,0,0,40.0,<=50K,Service,United-States
57,Private,9,Married-civ-spouse,Husband,White,Male,0,0,40.0,<=50K,Sales,United-States
21,Private,9,Never-married,Own-child,White,Male,0,0,52.5,<=50K,Unskilled Labor,United-States
28,Private,10,Married-civ-spouse,Husband,Amer-Indian-Eskimo,Male,0,0,52.5,<=50K,Executive,United-States
51,Private,11,Married-civ-spouse,Husband,White,Male,0,0,40.0,>50K,Skilled Labor,Canada
34,Local-gov,9,Married-civ-spouse,Husband,White,Male,0,0,52.5,>50K,Service,United-States
41,Local-gov,10,Married-civ-spouse,Husband,White,Male,0,0,45.0,>50K,Service,United-States
21,Private,10,Never-married,Not-in-family,White,Female,0,0,32.5,<=50K,Clerical,United-States
26,Private,13,Married-civ-spouse,Husband,White,Male,0,0,52.5,>50K,Professional,United-States
66,Private,9,Never-married,Not-in-family,Asian-Pac-Islander,Female,0,0,40.0,<=50K,Clerical,United-States
40,Private,16,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,0,1977,45.0,>50K,Professional,Other
48,Private,12,Divorced,Unmarried,White,Female,0,0,40.0,<=50K,Clerical,United-States
44,Private,13,Divorced,Not-in-family,White,Male,0,0,50.0,<=50K,Professional,United-States
41,Private,9,Married-civ-spouse,Husband,White,Male,0,0,40.0,<=50K,Unskilled Labor,United-States
41,Private,13,Married-civ-spouse,Husband,White,Male,15024,0,52.5,>50K,Service,United-States
55,Local-gov,12,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,0,0,40.0,>50K,Professional,United-States
43,Private,13,Divorced,Not-in-family,White,Male,0,0,40.0,>50K,Sales,United-States
51,Private,11,Married-civ-spouse,Husband,White,Male,0,0,50.0,>50K,Service,Europe
31,Private,7,Married-civ-spouse,Husband,White,Male,0,0,40.0,<=50K,Skilled Labor,United-States
30,Self-emp-not-inc,13,Married-spouse-absent,Not-in-family,White,Male,6849,0,52.5,<=50K,Skilled Labor,United-States
51,Private,9,Married-civ-spouse,Wife,White,Female,0,0,40.0,<=50K,Clerical,United-States
31,Local-gov,9,Divorced,Unmarried,Amer-Indian-Eskimo,Male,0,0,40.0,<=50K,Service,United-States
18,Private,10,Never-married,Own-child,White,Male,0,0,37.0,<=50K,Service,United-States
60,Private,9,Divorced,Not-in-family,White,Female,0,1092,40.0,<=50K,Executive,United-States
29,Private,9,Never-married,Not-in-family,Asian-Pac-Islander,Female,0,0,40.0,<=50K,Executive,United-States
33,Private,9,Never-married,Not-in-family,White,Male,0,0,40.0,<=50K,Unskilled Labor,United-States
34,Private,3,Married-civ-spouse,Husband,White,Male,0,0,40.0,<=50K,Unskilled Labor,Latin America
40,Self-emp-inc,14,Never-married,Own-child,White,Male,0,0,52.5,<=50K,Service,United-States
57,Private,10,Divorced,Not-in-family,White,Female,0,0,38.0,<=50K,Service,United-States
55,Local-gov,13,Married-civ-spouse,Wife,White,Female,0,0,52.5,<=50K,Professional,United-States
40,Self-emp-not-inc,12,Married-civ-spouse,Husband,White,Male,0,0,52.5,<=50K,Executive,United-States
26,State-gov,13,Never-married,Not-in-family,White,Female,0,0,35.0,<=50K,Executive,United-States
29,Private,10,Married-civ-spouse,Husband,Amer-Indian-Eskimo,Male,0,0,40.0,<=50K,Clerical,United-States
30,Private,13,Married-civ-spouse,Wife,White,Female,0,0,40.0,<=50K,Clerical,Latin America
29,Private,14,Never-married,Not-in-family,White,Male,0,0,50.0,>50K,Sales,United-States
43,Private,10,Married-civ-spouse,Husband,White,Male,0,0,50.0,>50K,Unskilled Labor,United-States
65,Private,7,Widowed,Not-in-family,White,Female,0,0,32.5,<=50K,Clerical,United-States
19,Private,10,Never-married,Own-child,Asian-Pac-Islander,Male,0,0,35.0,<=50K,Sales,Asia
35,Private,9,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,0,1887,50.0,>50K,Sales,Other
28,Private,9,Married-civ-spouse,Husband,White,Male,0,0,40.0,<=50K,Unskilled Labor,United-States
34,Private,9,Married-civ-spouse,Husband,White,Male,0,0,40.0,<=50K,Executive,United-States
61,Private,11,Married-civ-spouse,Husband,White,Male,0,1887,52.5,>50K,Skilled Labor,United-States
63,Local-gov,9,Married-civ-spouse,Wife,White,Female,0,0,32.5,<=50K,Executive,United-States
47,State-gov,13,Married-civ-spouse,Husband,White,Male,0,0,40.0,>50K,Executive,United-States
31,Private,10,Divorced,Not-in-family,White,Male,0,0,40.0,<=50K,Skilled Labor,United-States
18,Private,10,Never-married,Own-child,White,Male,2907,0,32.5,<=50K,Unskilled Labor,United-States
29,Private,13,Married-civ-spouse,Husband,White,Male,0,0,45.0,>50K,Sales,United-States
59,Private,9,Married-civ-spouse,Husband,White,Male,0,0,40.0,<=50K,Skilled Labor,United-States
50,Private,14,Divorced,Not-in-family,White,Male,0,0,52.5,>50K,Executive,United-States
49,Private,4,Married-civ-spouse,Husband,White,Male,2407,0,50.0,<=50K,Unskilled Labor,United-States
60,Private,13,Married-civ-spouse,Husband,White,Male,0,0,45.0,>50K,Executive,United-States
35,Self-emp-not-inc,14,Married-civ-spouse,Husband,White,Male,0,0,40.0,>50K,Sales,United-States
48,Federal-gov,9,Divorced,Not-in-family,White,Male,0,0,40.0,<=50K,Unskilled Labor,United-States
21,Private,10,Never-married,Own-child,White,Male,0,0,40.0,<=50K,Professional,United-States
41,Private,9,Separated,Not-in-family,Black,Male,0,0,40.0,<=50K,Unskilled Labor,United-States
56,Private,10,Married-civ-spouse,Husband,White,Male,0,0,50.0,<=50K,Skilled Labor,United-States
26,Private,8,Never-married,Unmarried,Black,Male,0,0,40.0,<=50K,Service,United-States
53,Private,9,Divorced,Unmarried,White,Female,0,0,40.0,<=50K,Clerical,United-States
23,Private,9,Never-married,Not-in-family,Black,Male,0,0,40.0,<=50K,Unskilled Labor,United-States
58,Private,4,Married-civ-spouse,Husband,White,Male,0,0,50.0,<=50K,Unskilled Labor,United-States
61,Private,9,Married-civ-spouse,Husband,White,Male,0,0,40.0,<=50K,Skilled Labor,United-States
29,Private,10,Married-civ-spouse,Husband,White,Male,0,0,52.5,<=50K,Unskilled Labor,United-States
22,Private,9,Never-married,Own-child,White,Male,0,0,40.0,<=50K,Unskilled Labor,United-States
43,Private,13,Married-civ-spouse,Husband,White,Male,0,1977,50.0,>50K,Executive,United-States
31,Private,10,Never-married,Not-in-family,White,Male,0,0,32.5,<=50K,Service,United-States
90,Private,9,Married-civ-spouse,Husband,White,Male,0,0,40.0,<=50K,Unskilled Labor,United-States
53,Private,11,Divorced,Unmarried,White,Female,0,0,40.0,<=50K,Professional,United-States
22,Private,10,Never-married,Own-child,White,Male,0,0,40.0,<=50K,Professional,United-States
55,Private,9,Married-civ-spouse,Husband,Black,Male,3411,0,40.0,<=50K,Unskilled Labor,Caribbean
34,State-gov,16,Never-married,Not-in-family,White,Female,0,0,52.5,<=50K,Professional,United-States
28,Private,10,Married-civ-spouse,Husband,White,Male,5013,0,52.5,<=50K,Unskilled Labor,United-States
22,Private,10,Never-married,Not-in-family,White,Female,0,0,40.0,<=50K,Professional,United-States
36,Private,9,Never-married,Not-in-family,Black,Female,0,0,40.0,<=50K,Clerical,United-States
33,Private,13,Separated,Other-relative,Black,Female,0,0,40.0,<=50K,Professional,Caribbean
17,Private,6,Never-married,Own-child,White,Female,0,0,32.5,<=50K,Service,United-States
38,Private,7,Divorced,Not-in-family,White,Male,0,0,40.0,<=50K,Skilled Labor,United-States
60,Private,11,Married-civ-spouse,Husband,White,Male,0,0,52.5,<=50K,Skilled Labor,United-States
34,Private,13,Married-civ-spouse,Husband,White,Male,0,0,50.0,>50K,Executive,United-States
72,Private,9,Married-civ-spouse,Husband,White,Male,0,0,32.5,<=50K,Professional,United-States
57,Private,3,Married-civ-spouse,Husband,White,Male,0,0,40.0,<=50K,Service,Europe
39,Private,9,Divorced,Not-in-family,White,Male,0,0,52.5,<=50K,Sales,United-States
50,Self-emp-not-inc,13,Married-civ-spouse,Husband,White,Male,0,0,52.5,<=50K,Unskilled Labor,United-States
45,Private,13,Married-civ-spouse,Husband,Asian-Pac-Islander,Male,0,0,40.0,<=50K,Professional,Asia
37,Private,13,Separated,Not-in-family,White,Male,0,0,35.0,<=50K,Executive,United-States
27,Private,10,Never-married,Not-in-family,White,Male,0,0,48.0,<=50K,Unskilled Labor,United-States
43,Private,13,Divorced,Not-in-family,White,Female,0,0,45.0,>50K,Executive,United-States
41,Private,10,Divorced,Unmarried,Black,Female,0,0,36.0,<=50K,Professional,United-States
20,Private,14,Never-married,Own-child,White,Male,0,0,32.5,<=50K,Executive,United-States
44,Private,14,Separated,Unmarried,White,Female,0,0,32.5,<=50K,Executive,United-States
50,Private,11,Married-civ-spouse,Husband,White,Male,0,0,50.0,>50K,Executive,United-States
54,Private,9,Widowed,Unmarried,White,Female,0,0,45.0,<=50K,Executive,United-States
31,Private,13,Never-married,Not-in-family,White,Female,0,1564,52.5,>50K,Executive,United-States
33,Private,10,Never-married,Unmarried,White,Female,0,0,35.0,<=50K,Clerical,Caribbean
22,Private,5,Never-married,Own-child,White,Male,0,0,50.0,<=50K,Service,United-States
46,Private,10,Married-civ-spouse,Husband,White,Male,0,0,40.0,<=50K,Skilled Labor,United-States
30,Private,13,Married-civ-spouse,Wife,Asian-Pac-Islander,Female,0,0,40.0,>50K,Clerical,Asia
22,Private,10,Never-married,Own-child,Asian-Pac-Islander,Male,0,0,40.0,<=50K,Professional,Asia
59,Private,9,Married-civ-spouse,Husband,White,Male,2407,0,52.5,<=50K,Professional,United-States
57,Self-emp-not-inc,10,Widowed,Other-relative,White,Male,0,0,32.5,<=50K,Executive,United-States
26,Private,9,Never-married,Not-in-family,White,Male,0,0,40.0,<=50K,Unskilled Labor,United-States
52,Local-gov,12,Married-civ-spouse,Husband,White,Male,0,0,40.0,>50K,Service,United-States
55,Local-gov,14,Divorced,Unmarried,White,Female,0,0,45.0,<=50K,Professional,United-States
47,Private,13,Married-civ-spouse,Husband,White,Male,0,0,40.0,>50K,Sales,United-States
19,Private,9,Never-married,Own-child,White,Male,0,0,40.0,<=50K,Skilled Labor,United-States
26,Private,9,Never-married,Own-child,White,Male,0,0,40.0,<=50K,Unskilled Labor,United-States
44,Private,12,Divorced,Not-in-family,White,Female,0,0,40.0,>50K,Professional,United-States
42,Private,14,Never-married,Not-in-family,White,Male,0,0,40.0,>50K,Executive,United-States
39,Private,10,Married-civ-spouse,Husband,White,Male,0,0,52.5,<=50K,Executive,United-States
17,Private,7,Never-married,Own-child,White,Female,0,0,32.5,<=50K,Professional,United-States
26,Private,9,Never-married,Not-in-family,White,Female,0,0,50.0,<=50K,Clerical,United-States
26,Private,14,Married-civ-spouse,Husband,White,Male,0,0,32.5,<=50K,Professional,United-States
50,Self-emp-inc,14,Married-civ-spouse,Husband,White,Male,0,0,52.5,<=50K,Sales,United-States
46,Self-emp-not-inc,14,Married-civ-spouse,Husband,White,Male,0,0,50.0,>50K,Executive,United-States
18,Private,10,Never-married,Own-child,White,Male,2176,0,32.5,<=50K,Professional,United-States
26,Private,13,Never-married,Unmarried,Asian-Pac-Islander,Male,0,0,52.5,<=50K,Executive,Asia
32,Private,13,Married-civ-spouse,Husband,White,Male,0,1902,40.0,>50K,Sales,United-States
50,Private,3,Married-spouse-absent,Unmarried,White,Female,0,0,34.0,<=50K,Service,Latin America
47,Local-gov,10,Married-civ-spouse,Husband,White,Male,0,0,40.0,>50K,Service,United-States
52,Private,9,Married-civ-spouse,Wife,White,Female,0,0,32.5,<=50K,Service,United-States
25,Federal-gov,10,Married-civ-spouse,Husband,White,Male,0,0,40.0,>50K,Executive,United-States
42,Local-gov,7,Married-civ-spouse,Husband,White,Male,0,0,40.0,<=50K,Unskilled Labor,United-States
53,Private,9,Married-civ-spouse,Husband,White,Male,0,0,45.0,<=50K,Executive,United-States
30,Private,9,Never-married,Own-child,Amer-Indian-Eskimo,Female,0,0,32.5,<=50K,Unskilled Labor,United-States
23,Private,2,Never-married,Not-in-family,White,Male,0,0,36.0,<=50K,Unskilled Labor,Latin America
23,Private,13,Never-married,Own-child,White,Male,0,0,32.5,<=50K,Executive,United-States
32,Private,10,Married-civ-spouse,Husband,White,Male,0,0,52.5,<=50K,Unskilled Labor,United-States
